,Compounds,Smiles
625,ProtacDB 1122 1231.386,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCCC3=CN(CCOCCOCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
626,ProtacDB 1131 1129.253,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCC3=CN(CCOCCOCCOCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
627,ProtacDB 1140 1064.225,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCCCOCC#CC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
628,ProtacDB 1112 1085.2,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCC3=CN(CCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
629,ProtacDB 1108 1027.12,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
630,ProtacDB 1138 1036.171,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCOCC#CC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
631,ProtacDB 1130 1115.226,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCOCCOCCOCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
632,ProtacDB 1137 1022.144,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCOCC#CC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
633,ProtacDB 1142 1012.149,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCOCCCC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
634,ProtacDB 1129 1109.31,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCCCCC3=CN(CCCCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
635,ProtacDB 1111 1071.173,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
636,ProtacDB 1125 1053.202,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
637,ProtacDB 1143 1026.176,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCOCCCC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
638,ProtacDB 1146 1068.257,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCCCOCCCC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
639,ProtacDB 1124 1039.175,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
640,ProtacDB 1117 1159.279,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCOCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
641,ProtacDB 1139 1050.198,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCCOCC#CC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
642,ProtacDB 1147 1082.284,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCCCCOCCCC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
643,ProtacDB 1145 1054.23,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCCOCCCC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
644,ProtacDB 1121 1217.359,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCC3=CN(CCOCCOCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
645,ProtacDB 1127 1081.256,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCCC3=CN(CCCCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
646,ProtacDB 1144 1040.203,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCOCCCC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
647,ProtacDB 1134 1173.306,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCC3=CN(CCOCCOCCOCCOCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
648,ProtacDB 1141 1078.252,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCCCCCCOCC#CC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
649,ProtacDB 1120 1203.332,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCOCCOCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
650,ProtacDB 1136 1008.117,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCC3=CN(CCOCC#CC4=CC=CC5=C4CN(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
651,ProtacDB 1109 1041.147,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCC3=CN(CCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
652,ProtacDB 1128 1095.283,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCCCC3=CN(CCCCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
653,ProtacDB 1116 1143.28,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCCC3=CN(CCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
654,ProtacDB 1132 1143.28,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC(OCCCCCC3=CN(CCOCCOCCOCCNC4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)N=N3)=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O
655,ProtacDB 1689 756.799,O=C1CCC(N2C(=O)C3=CC=CC(NCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
656,ProtacDB 1581 843.921,O=C(CN1CCN(C2=CC=CC(C3=CN=C4C=CC(N5CCC[C@@H]5C5=CC=CC(F)=C5)=NN34)=N2)CC1)NCCOCCNC1=CC=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=C1
657,ProtacDB 1579 742.816,O=C1CCC(N2C(=O)C3=CC=C(NCCN4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)C=C3C2=O)C(=O)N1
658,ProtacDB 1696 814.879,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
659,ProtacDB 1576 887.945,O=C1CCC(N2C(=O)C3=CC=CC(NCCCC(=O)N4CCN(C5=CC=C(C(=O)NC6=N[NH]C7=CC=C(CC8=CC(F)=CC(F)=C8)C=C67)C(NC6CCOCC6)=C5)CC4)=C3C2=O)C(=O)N1
660,ProtacDB 1578 799.868,O=C(CN1CCN(C2=CC=CC(C3=CN=C4C=CC(N5CCC[C@@H]5C5=CC=CC(F)=C5)=NN34)=N2)CC1)NCCNC1=CC=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=C1
661,ProtacDB 1693 812.907,O=C1CCC(N2C(=O)C3=CC=CC(NCCCCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
662,ProtacDB 1577 1050.13,O=C1CCC(N2C(=O)C3=CC=C(NCCOCCOCCOCCOCCC(=O)N4CCN(C5=CC=C(C(=O)NC6=N[NH]C7=CC=C(CC8=CC(F)=CC(F)=C8)C=C67)C(NC6CCOCC6)=C5)CC4)C=C3C2=O)C(=O)N1
663,ProtacDB 1698 902.985,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
664,ProtacDB 1580 843.921,O=C(CN1CCN(C2=CC=CC(C3=CN=C4C=CC(N5CCC[C@@H]5C5=CC=CC(F)=C5)=NN34)=N2)CC1)NCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
665,ProtacDB 1583 782.837,O=C1CCC(N2C(=O)C3=CC=C(N4CC(C(=O)N5CCN(C6=CC=CC(C7=CN=C8C=CC(N9CCC[C@@H]9C9=CC=CC(F)=C9)=NN78)=N6)CC5)C4)C=C3C2=O)C(=O)N1
666,ProtacDB 1699 947.038,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
667,ProtacDB 1582 798.88,O=C1CCC(N2C(=O)C3=CC=C(NCCCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)C=C3C2=O)C(=O)N1
668,ProtacDB 1692 798.88,O=C1CCC(N2C(=O)C3=CC=CC(NCCCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
669,ProtacDB 1697 858.932,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
670,ProtacDB 1695 840.961,O=C1CCC(N2C(=O)C3=CC=CC(NCCCCCCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
671,ProtacDB 1694 826.934,O=C1CCC(N2C(=O)C3=CC=CC(NCCCCCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
672,ProtacDB 1691 784.853,O=C1CCC(N2C(=O)C3=CC=CC(NCCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
673,ProtacDB 1690 770.826,O=C1CCC(N2C(=O)C3=CC=CC(NCCC(=O)N4CCN(C5=CC=CC(C6=CN=C7C=CC(N8CCC[C@@H]8C8=CC=CC(F)=C8)=NN67)=N5)CC4)=C3C2=O)C(=O)N1
674,ProtacDB 2158 939.995,CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=C[NH]C3=NC=C(C4=CC=C(C(=O)NCCCCCCCCNC(=O)COC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)C=C4)C=C23)=C1F
675,ProtacDB 2146 917.906,CC1=CC=C(NC(=O)C2=CC=CC(C(F)(F)F)=C2)C=C1N1CC2=CN=C(NC3=CC=C(N4CCN(CCOC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)N=C3)N=C2N(C)C1=O
676,ProtacDB 2155 999.143,NC1=NC=NC2=C1C(C1=CC=C(OC3=CC=CC=C3)C=C1)=NN2[C@@H]1CCCN(C(=O)CCCN2CCN(CCNC(=O)CCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)C1
677,ProtacDB 691 968.921,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCNP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](N4C=NC5=C4N=C(N)[NH]C5=O)[C@H](O)[C@@H]3O)C(C)(C)C)C=C2)SC=N1
678,ProtacDB 683 887.69,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)NCCOCCOCCOCCC(=O)NC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)[C@@H](O)[C@H]2O)C(=O)[NH]1
679,ProtacDB 692 1060.054,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCNP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](N4C=[N+](CC5=CC=CC=C5)C5=C4N=C(N)[NH]C5=O)[C@H](O)[C@@H]3O)C(C)(C)C)C=C2)SC=N1
680,ProtacDB 689 1155.035,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=CC=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)NCCOCCOCCOCCOCCOCCOCCOCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
681,ProtacDB 685 888.745,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=CC=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)NCCCCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
682,ProtacDB 677 808.766,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=CC=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)NCCCCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
683,ProtacDB 693 1078.044,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCNP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](N4C=[N+](CC5=CC=C(F)C=C5)C5=C4N=C(N)[NH]C5=O)[C@H](O)[C@@H]3O)C(C)(C)C)C=C2)SC=N1
684,ProtacDB 686 906.735,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=C(F)C=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)NCCCCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
685,ProtacDB 678 826.756,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=C(F)C=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)NCCCCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
686,ProtacDB 684 1063.902,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)NCCOCCOCCOCCOCCOCCOCCOCCC(=O)NC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)[C@@H](O)[C@H]2O)C(=O)[NH]1
687,ProtacDB 690 1173.025,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=C(F)C=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)NCCOCCOCCOCCOCCOCCOCCOCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
688,ProtacDB 676 717.633,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)(O)NCCCCCC(=O)NC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)[C@@H](O)[C@H]2O)C(=O)[NH]1
689,ProtacDB 687 978.823,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=CC=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)NCCOCCOCCOCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
690,ProtacDB 679 816.807,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COS(=O)(=O)NC(=O)CCC(=O)NCCCCCC(=O)NC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)[C@@H](O)[C@H]2O)C(=O)[NH]1
691,ProtacDB 681 925.93,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=C(F)C=C1)=CN2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)CCC(=O)NCCCCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
692,ProtacDB 688 996.813,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=C(F)C=C1)=CN2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)NCCOCCOCCOCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
693,ProtacDB 680 907.94,NC1=NC2=C(C(=O)[NH]1)[N+](CC1=CC=CC=C1)=CN2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)CCC(=O)NCCCCCC(=O)NC2=CC=CC3=C2CN(C2CCC(=O)NC2=O)C3=O)[C@@H](O)[C@H]1O
694,ProtacDB 682 797.612,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)NCCCCCC(=O)NC3=CC=CC4=C3CN(C3CCC(=O)NC3=O)C4=O)[C@@H](O)[C@H]2O)C(=O)[NH]1
695,ProtacDB 1337 1383.73,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCCOCCOCCOCCOCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
696,ProtacDB 1334 1105.385,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
697,ProtacDB 1341 791.851,COC1=CC=C(/C=C\C2=CC(OC)=C(OC)C(OC)=C2)C=C1OCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
698,ProtacDB 1336 1237.544,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCOCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
699,ProtacDB 1343 790.867,COC1=CC=C(/C=C\C2=CC(OC)=C(OC)C(OC)=C2)C=C1NCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
700,ProtacDB 1339 703.745,COC1=CC=C(/C=C\C2=CC(OC)=C(OC)C(OC)=C2)C=C1OCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
701,ProtacDB 1331 1193.491,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
702,ProtacDB 1338 1143.478,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)CCCCCCCCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
703,ProtacDB 1335 1149.438,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
704,ProtacDB 1342 835.904,COC1=CC=C(/C=C\C2=CC(OC)=C(OC)C(OC)=C2)C=C1OCCOCCOCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
705,ProtacDB 1332 1157.549,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)CCCCCCCCCCCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
706,ProtacDB 1340 747.798,COC1=CC=C(/C=C\C2=CC(OC)=C(OC)C(OC)=C2)C=C1OCCOCCOCCOCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
707,ProtacDB 1333 1171.532,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)C1=CC=CC=C1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)CCCCCCCCCCCNC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(C)C
708,ProtacDB 1348 760.808,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1
709,ProtacDB 1351 660.091,CC1=CC(NC2=NC(NC3=CC=C(OCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=NC=C2Cl)=N[NH]1
710,ProtacDB 1354 782.258,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCNC1=CC=C(OCCOCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1
711,ProtacDB 1349 625.646,CC1=CC(NC2=CC=NC(NC3=CC=C(OCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=N2)=N[NH]1
712,ProtacDB 1346 672.702,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1
713,ProtacDB 1347 716.755,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1
714,ProtacDB 1356 863.336,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCN1C=C(CNC2=CC=C(OCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)N=N1
